short_name,nationality,overall,player_positions
P. Gouano,France,68,CB
A. Cragno,Italy,68,GK
N. Thomsen,Denmark,68,"LM, CM, RM"
Gabriel,Brazil,68,"CDM, CM"
Q. Menig,Netherlands,68,LW
E. Marcondes,Denmark,68,"CAM, ST"
R. Khedira,Germany,68,"CDM, CM"
N. Storm,Belgium,68,RW
G. Bueno,Uruguay,68,"LW, RW, CF"
A. Al Ghamdi,Saudi Arabia,68,"ST, CAM"
F. Fokobo,Cameroon,68,"CB, CDM"
A. Mowatt,England,68,"CAM, CM"
C. Bonilla,Colombia,68,GK
Y. Mina,Colombia,68,CB
J. Silva,Mexico,68,"CB, RB"
A. Masina,Morocco,68,LB
J. Kliment,Czech Republic,68,"ST, RM, CAM"
M. Pucko,Slovenia,68,"LM, ST"
Ramalho,Spain,68,"CB, RB"
E. Frimpong,Ghana,68,"CM, CDM, CAM"
J. Rodríguez,Mexico,68,GK
Juan Muñiz,Spain,68,"LM, CAM, CDM, RM"
J. Knudsen,Denmark,68,LB
O. Gülle,Turkey,68,"CDM, CM"
M. Odubajo,England,68,"RB, RM"
C. Aneke,England,68,"CM, CAM, CDM, CF"
C. Battocchio,Italy,68,"CM, LM, CDM"
D. Williams,Republic of Ireland,68,"CB, LB"
T. Kane,England,68,RB
G. Brugman,Uruguay,68,"CM, CDM"
I. Kiese Thelin,Sweden,68,ST
Patric,Spain,68,"RB, CM, CDM, CB"
Y. Chibsah,Ghana,68,CM
M. Zeffane,Algeria,68,"RB, LB"
D. Pelkas,Greece,68,"CAM, CM"
D. Jevtić,Switzerland,68,"CAM, CDM"
I. Cissé,Belgium,68,"CDM, CM"
P. Polomat,France,68,LB
Rubén Sobrino,Spain,68,"ST, LW, RW"
Nono,Spain,68,"CM, CDM"
A. Masi,Italy,68,CB
D. Chouchoumis,Greece,68,"LB, LM, CDM"
D. Konstantinidis,Greece,68,"RB, LB, RM"
Pere Pons,Spain,68,"CDM, CM, CAM"
J. Green,United States,68,"RM, RW, ST, LM"
S. Kerk,Germany,68,"LM, RM, CF"
P. Banggaard,Denmark,68,CB
F. Aguilar,Colombia,68,CB
F. Pizzini,Argentina,68,"LM, CAM"
L. Alario,Argentina,68,ST
Álex Moreno,Spain,68,LM
Cafú,Portugal,68,"CDM, CM"
K. Lawrence,Jamaica,68,LB
N. Keïta,Guinea,68,CM
E. Crivelli,France,68,ST
A. Zeneli,Sweden,68,"LM, RM"
J. Hardeveld,Netherlands,68,LWB
A. Lang,Hungary,68,CB
R. Mirzov,Russia,68,"LM, CAM"
Bustinza,Spain,68,RB
Castro,Spain,68,"ST, CAM"
A. Milić,Croatia,68,CB
K. Mrabti,Sweden,68,"LM, ST, RM, CM"
Edmilson Junior,Belgium,68,LM
O. Kandemir,Turkey,68,RB
Álvaro,Spain,68,"ST, RM, CAM"
K. Darlow,England,68,GK
E. Hadžić,Bosnia Herzegovina,68,"LM, RM, CAM"
B. Kadrii,Denmark,68,"LM, ST"
N. Kabasele,Belgium,68,"ST, RW"
Álex Menéndez,Spain,68,"LB, LM"
C. Çavlan,Netherlands,68,LB
T. Fountas,Greece,68,"RW, CAM"
S. Falette,France,68,CB
G. Arokoyo,Nigeria,68,"CB, RB, LB"
M. Sayouba,Ivory Coast,68,GK
J. van Overeem,Netherlands,68,CAM
R. Haps,Netherlands,68,LB
R. Pizarro,Mexico,68,"CM, RB"
M. Al Owais,Saudi Arabia,68,GK
J. Bela,France,68,"RW, RM"
M. Heylen,Belgium,68,CB
S. Rincón,Colombia,68,ST
D. Bakker,Netherlands,68,"CDM, CM"
S. Decarli,Switzerland,68,CB
R. Lenis,Colombia,68,RM
J. Valdez Chamorro,Argentina,68,CM
C. Pinares,Chile,68,"CAM, CM, LM"
P. Becker,Argentina,68,"RM, CAM"
C. Gonçalves,Portugal,68,CDM
K. Boateng,Italy,68,"RW, LW, ST"
Diego Rico,Spain,68,LB
R. Karsdorp,Netherlands,68,RB
Y. Bodiger,France,68,CDM
M. Mahi,Netherlands,68,"RW, LW"
C. Núñez,Uruguay,68,ST
Ricardo Lopes,Brazil,68,"LM, CAM, LW, RW"
L. Gör,Turkey,68,CB
J. Meneses,Chile,68,"RW, LW"
F. Ojo,Belgium,68,CM
J. Emmanuel-Thomas,England,68,"ST, CF"
F. Gulbrandsen,Norway,68,ST
J. Skjelvik,Norway,68,"LB, CB"
C. Solly,England,68,RB
R. Gabrielsen,Norway,68,"CB, RB"
D. Hoesen,Netherlands,68,ST
M. Bakenga,Norway,68,ST
L. Chichizola,Argentina,68,GK
M. Stiepermann,Germany,68,"CAM, RM, CM"
Y. Ngbakoto,France,68,"RW, CAM"
A. Novikovas,Lithuania,68,"LM, RM, RW"
Ros,Spain,68,"CM, CDM, CAM"
I. Uzochukwu,Nigeria,68,"CDM, CM"
J. Ahlmann,Denmark,68,LB
D. Davis,England,68,"CDM, CM"
D. Burn,England,68,CB
A. Logashov,Russia,68,"RB, LB"
I. Tsallagov,Russia,68,"RB, LB"
J. Lauridsen,Denmark,68,LB
M. Kamiński,Poland,68,CB
S. Kittel,Germany,68,"LM, CAM, RM"
T. Darikwa,England,68,"RB, RM"
D. Bingham,United States,68,GK
F. Hartherz,Germany,68,LB
Gerson,Brazil,68,CB
Yun Il Lok,Korea Republic,68,"LW, RW, ST, LM"
M. O'Halloran,Scotland,68,LM
B. Ibini,Australia,68,"RW, LW"
A. Trajkovski,FYR Macedonia,68,"LM, CAM"
B. van Leer,Netherlands,68,GK
Rafael Lopes,Portugal,68,ST
Guillermo,Spain,68,ST
M. Bianchetti,Italy,68,CB
I. Vetokele,Angola,68,"ST, RW, CF"
E. Golasa,Israel,68,"CAM, CM, LM"
C. Labrín,Chile,68,CB
G. Gianniotas,Greece,68,"RM, LM"
A. Youga,Central African Rep.,68,"CDM, CB"
K. Przybyłko,Poland,68,"ST, RM"
M. Frey,Switzerland,68,ST
R. Ofori,Ghana,68,"LB, LM"
R. Punčec,Croatia,68,CB
H. Magnússon,Iceland,68,"CB, LB"
Óscar Plano,Spain,68,"RM, ST, LM"
G. Hernández,Mexico,68,"CM, LM"
M. Jahfali,Saudi Arabia,68,CB
A. Brignoli,Italy,68,GK
C. Nsikulu,DR Congo,68,"ST, LM, RM, CAM"
J. Meffert,Germany,68,"CDM, CM"
R. López,Mexico,68,"RB, RM"
F. Mora,Chile,68,"ST, CF"
J. Silva,Chile,68,"CAM, CM"
F. Elizari,Argentina,68,"CAM, ST"
R. Saravia,Argentina,68,RB
G. Graciani,Argentina,68,RM
D. Župarić,Croatia,68,"CB, CDM"
F. Mussis,Argentina,68,"CM, RM"
Saúl,Spain,68,LB
S. Klaiber,Netherlands,68,RWB
Lee Ju Yong,Korea Republic,68,"LB, LM, LW, LWB"
P. Schobesberger,Austria,68,"RM, LW, ST"
V. Fındıklı,Turkey,68,"CB, CDM"
C. Yambéré,France,68,"CB, CDM"
B. Valdez,Paraguay,68,"RB, CB"
G. Sirino,Uruguay,68,"CAM, RM"
B. Sebaihi,France,68,CAM
F. Özçal,Turkey,68,"CM, CAM"
A. Smithies,England,68,GK
N. Blackman,England,68,"RM, ST, LM"
S. Scannell,Republic of Ireland,68,"RM, LM, CF"
T. Kádár,Hungary,68,"CB, LB"
S. Colombi,Italy,68,GK
K. Tokstad,Norway,68,RM
D. de Buen,Mexico,68,"CM, CDM"
F. Affranchino,Argentina,68,RM
U. Dávila,Mexico,68,CAM
M. Pourié,Germany,68,ST
C. Buchtmann,Germany,68,"CM, CDM, CAM"
N. Obiora,Nigeria,68,CDM
L. Thy,Germany,68,"ST, RM, LM"
J. Larsen,Denmark,68,"RB, LB, RM, LM"
N. Giannetti,Italy,68,"ST, LW"
S. Morsy,England,68,"CDM, CM"
G. Thorne,England,68,"CDM, CM"
F. Etoundi,Cameroon,68,"ST, CF"
J. Paterson,England,68,"LM, LW, ST"
A. Merkel,Kazakhstan,68,"CM, CAM"
Campabadal,Spain,68,RB
J. Risdon,Australia,68,RB
K. Ellis,United States,68,"CB, RB"
G. Teigl,Austria,68,"RB, RM"
M. Gehrt,Denmark,68,"CAM, CM"
K. Jansen,Netherlands,68,CM
S. Marzo,Belgium,68,RB
Y. Yotún,Peru,68,LB
Z. Lam,Germany,68,"LB, RB, RM, LM"
Adriá Carmona,Spain,68,"LM, CF, CAM"
P. Hofmann,Germany,68,ST
A. Jung,Germany,68,LB
F. Al Qarni,Saudi Arabia,68,GK
K. Triantafyllopoulos,Greece,68,"CB, RB"
P. Paye,France,68,RB
A. Traustason,Iceland,68,LM
G. Fernández,Argentina,68,RM
P. Ofosu-Ayeh,Ghana,68,"RB, RWB"
J. Pérez,Colombia,68,ST
S. Pérez,Colombia,68,CM
N. Pasquini,Argentina,68,"LB, CM"
F. Lértora,Argentina,68,CDM
L. Pittinari,Argentina,68,"CDM, CM"
M. Masłowski,Poland,68,CAM
R. Rodriguez,Switzerland,68,"LM, RM"
Jaílson,Brazil,68,RB
F. Adi,Nigeria,68,ST
D. Delgado,Colombia,68,RB
T. Berra,Argentina,68,CB
Y. Mena,Colombia,68,ST
A. Özdemir,Turkey,68,"CDM, CM"
H. Martín,Mexico,68,"RW, ST"
E. Upson,England,68,"CM, CDM"
N. Delfouneso,England,68,"ST, LW, LM"
L. Gomis,Senegal,68,GK
N. Burmistrov,Russia,68,"LM, ST"
D. Guidileye,Mauritania,68,"CDM, CM"
R. van La Parra,Netherlands,68,RM
K. Johnsson,Sweden,68,GK
J. Bennett,England,68,LB
S. Williams,United States,68,"RB, LB"
S. Johnson,United States,68,GK
T. Makonda,France,68,"LB, CM"
S. Duffy,Republic of Ireland,68,CB
P. Schönfeld,Germany,68,"CM, CAM, CDM"
R. Romo,Venezuela,68,GK
Edu Ramos,Spain,68,"CM, CDM"
J. Börner,Germany,68,CB
F. Hanin,Algeria,68,LB
T. Bunbury,United States,68,RW
E. O'Kane,Republic of Ireland,68,"CM, CDM"
B. Ketkeophomphone,France,68,"RM, RW"
J. Corona,United States,68,"CM, CAM"
Raúl Lizoain,Spain,68,GK
E. Tié Bi,Ivory Coast,68,CDM
M. Rzatkowski,Germany,68,"CM, CAM, RM, LM"
Guilherme,Brazil,68,"CAM, LB, RM"
C. Christie,Republic of Ireland,68,RB
José Ángel,Spain,68,"CDM, CB"
R. Žulj,Austria,68,"ST, CAM, CF"
Kim Kee Hee,Korea Republic,68,"RB, CB"
P. Wszołek,Poland,68,"RM, RB"
S. Sanogo,Ivory Coast,68,"CDM, CM"
D. Lezcano,Paraguay,68,"ST, RM, CAM, CM"
T. Guerbert,France,68,"CAM, LM"
W. Golla,Poland,68,CB
André Sousa,Portugal,68,"CM, CDM"
M. Romizi,Italy,68,"CM, CDM"
Roberto Torres,Spain,68,"LM, CAM, CM"
Pedro Martín,Spain,68,"ST, LW, RW"
L. Spendlhofer,Austria,68,CB
M. Eriksson,Sweden,68,"ST, CAM, LW"
R. Philp,Romania,68,"RB, RM"
P. van Ooijen,Netherlands,68,CM
I. Sylla,Guinea,68,"LM, LB"
B. Dabanli,Turkey,68,"CB, RB"
F. Píriz,Uruguay,68,CDM
A. Parra,Chile,68,CB
R. Botta,Argentina,68,"CM, RM, RW"
R. Depetris,Argentina,68,"RM, LM"
F. Martin,France,68,LM
M. Barragán,Mexico,68,"ST, LW"
F. Sánchez,Argentina,68,"RM, RB"
Asdrúbal,Spain,68,"ST, RM, CAM, LM"
M. Borja,Colombia,68,ST
João Silva,Portugal,68,ST
Jorge Díaz,Uruguay,68,"LM, LW, RW"
F. Diedhiou,Senegal,68,ST
R. Crivello,Italy,68,LB
A. Sjöberg,Sweden,68,CB
I. Bamba,Ivory Coast,68,"RW, LW"
M. Fellah,Norway,68,"RM, CAM, LM"
S. Gleeson,Republic of Ireland,68,CDM
L. Tomlin,England,68,"CAM, ST"
D. Button,England,68,GK
P. Flo,Norway,68,LB
D. Stephens,England,68,CM
A. Grünwald,Austria,68,"CAM, CM, CDM"
G. N'Goyi,DR Congo,68,CDM
E. Herrera,Mexico,68,ST
K. Higginbotham,England,68,"RM, CAM"
E. Pomazan,Russia,68,GK
J. Murphy,Scotland,68,"LM, RM, ST"
Ciro,Brazil,68,"ST, CAM"
P. Mandanda,DR Congo,68,GK
E. Chibuike,Nigeria,68,"CAM, LW, RW"
D. Schahin,Germany,68,ST
M. Schulze,Germany,68,RB
Assis,Brazil,68,GK
Escassi,Spain,68,"CB, CDM, CM"
A. Mazzotta,Italy,68,LB
A. Sapeta,Russia,68,"CDM, CM"
N. Dzalamidze,Georgia,68,"RM, LM"
M. Uchebo,Nigeria,68,"ST, RW"
Neuton,Brazil,68,"CB, LB"
A. Gorgon,Austria,68,"RM, ST, RW"
A. Sepúlveda,Mexico,68,"ST, RM"
M. Pérez,Colombia,68,"RM, CAM"
Javi Álamo,Spain,68,"RM, RW, RWB"
K. Ritchie,South Africa,68,LB
A. Soares,United States,68,CB
L. Burnet,Netherlands,68,LB
G. Koçer,Turkey,68,"LM, RM"
C. Forsyth,Scotland,68,"LB, CB"
T. Leistner,Germany,68,"CB, CDM"
T. Dingomé,France,68,"LM, CM, CDM"
Felipe,Brazil,68,"CM, CAM, CDM"
M. Bolaños,Ecuador,68,"CAM, LM, RM, ST"
L. Caballero,Paraguay,68,ST
T. Ntshumayelo,South Africa,68,"CDM, CM"
M. Rivero,Argentina,68,"CAM, CM"
A. Wooten,United States,68,"RM, ST"
R. Abdullah,France,68,CDM
M. Ghadir,Israel,68,ST
J. Silva,Paraguay,68,GK
M. Britos,Uruguay,68,ST
B. Khuzwayo,South Africa,68,GK
D. Sciaudone,Italy,68,CM
I. Azemi,Kosovo,68,ST
V. Khozin,Russia,68,RB
G. Koutroubis,Greece,68,"CB, CDM"
S. Bateau,Trinidad & Tobago,68,CB
M. Medel,Chile,68,"CM, LM, CAM"
F. Torijano,Colombia,68,CB
S. Romero,Colombia,68,"ST, RM"
J. Mena,Colombia,68,CB
I. Díaz,Chile,68,ST
N. Berardo,Argentina,68,LB
F. Reynero,Chile,68,"LM, LW"
I. Marcone,Argentina,68,CM
F. Poli,Italy,68,"CB, RB, LB"
S. Torales,Paraguay,68,"CM, CDM"
M. Heinloth,Germany,68,RB
M. Šćepović,Serbia,68,ST
A. Badri,France,68,RM
Mata,Spain,68,ST
R. Mühren,Netherlands,68,ST
Christian,Brazil,68,CM
Marco Baixinho,Portugal,68,CB
J. Fojut,Poland,68,CB
N. Nielsen,Denmark,68,ST
S. Baldock,England,68,"ST, LM"
M. Pedersen,Norway,68,ST
M. Konrad,Germany,68,"CDM, CB"
M. Rossi,Italy,68,"CB, LB"
J. Torres,United States,68,"CDM, LB, LM"
A. Piccolo,Italy,68,"RW, CF"
T. Rowe,England,68,"LB, CM, LM"
Q. Othon,France,68,"CDM, LB"
J. Spearing,England,68,"CM, CDM"
J. Hogg,England,68,"CM, CDM"
Yu Dabao,China PR,68,"ST, CAM"
J. Collison,Wales,68,"CM, CDM"
D. Daube,Germany,68,"CM, CAM, CDM"
A. Erdem,Turkey,68,LB
Seoane,Spain,68,"RB, LB"
A. Haghighi,Iran,68,GK
C. D'Ulivo,France,68,RB
C. Santos,Venezuela,68,"CAM, ST"
M. Leovac,Croatia,68,"LB, LM"
Z. Tomašević,Montenegro,68,"LB, CB"
V. Sarı,Turkey,68,"RB, CDM, CB"
Crivellaro,Brazil,68,"CAM, CM, LM"
D. Stahl,Germany,68,"CDM, CM"
Lee,Brazil,68,GK
L. Mendoza,Mexico,68,"RM, RW"
F. Koch,Austria,68,"RB, RWB"
K. Agalarov,Russia,68,"RB, RM"
J. Kappelhof,Netherlands,68,"CB, RB"
J. Rivierez,France,68,"RB, LB"
C. Sapong,United States,68,"ST, RW, LW"
D. Mitov Nilsson,Sweden,68,GK
Kim Dae Ho,Korea Republic,68,LB
K. Al Ghamdi,Saudi Arabia,68,RB
A. Khamis,Saudi Arabia,68,"CDM, RM, LM, CAM"
D. Malone,Suriname,68,"RB, CDM"
J. Gondorf,Germany,68,"CM, CDM, CAM, CF"
J. Córdoba,Colombia,68,CDM
F. Obeso,Colombia,68,"RB, LB"
P. Vegetti,Argentina,68,ST
F. Cañaveral,Colombia,68,CDM
M. Risso,Uruguay,68,CB
G. Cansev,Turkey,68,CB
N. Acevedo,Argentina,68,"CM, CDM"
B. Abdurahimi,FYR Macedonia,68,LM
M. Ibarra,United States,68,"LM, CAM"
A. Mina,Ecuador,68,CB
I. Mayevskiy,Belarus,68,"CDM, CM"
G. Rivas,Venezuela,68,ST
R. Herrera,Uruguay,68,CB
P. Araujo,Mexico,68,"CB, CDM"
O. Esparza,Mexico,68,"RB, RWB"
E. Andrade,Mexico,68,"CAM, RM, CM, LM"
M. Little,England,68,"RWB, RB"
K. Mączyński,Poland,68,"CM, CDM"
M. Martin,France,68,"CDM, CM"
A. Rosi,Italy,68,"RM, RB"
T. Bianchi,Italy,68,"CM, CDM"
M. Almebäck,Sweden,68,"CB, RB"
K. Ceesay,Gambia,68,RB
V. Muratori,France,68,LB
Fábio Pacheco,Portugal,68,"CDM, CB"
D. Hubert,Belgium,68,"CDM, CM"
M. Pazdan,Poland,68,"CB, CDM"
A. Clayton,England,68,"CDM, CM"
N. Gulan,Serbia,68,"LB, LM"
J. Orozco,Mexico,68,ST
A. Gunnarsson,Iceland,68,"CM, CDM"
K. Çelikay,Turkey,68,GK
Q. Amarikwa,United States,68,ST
A. Al Zori,Saudi Arabia,68,"LB, CB"
A. Luthe,Germany,68,GK
A. Papazoglou,Greece,68,ST
M. Ciofani,Italy,68,"RB, CB, LB"
S. Sinovic,United States,68,LB
I. Franjić,Australia,68,"RB, RW"
S. Ciss,Senegal,68,"LB, CB"
Adriano,Brazil,68,"ST, LM"
R. Brimah,Ghana,68,GK
C. Quintero,Colombia,68,LB
R. Guzmics,Hungary,68,CB
Bruno Andrade,Brazil,68,"LW, RW"
E. Nadarevic,Bosnia Herzegovina,68,"LW, CF"
E. Cocalić,Bosnia Herzegovina,68,CB
E. Osipov,Russia,68,CB
A. Frączczak,Poland,68,"RB, RM, LB, ST"
I. Stefanović,Serbia,68,GK
D. Burbano,Colombia,68,"LM, RM"
H. Orzan,Argentina,68,CM
Wu Xi,China PR,68,"RM, RB"
K. Fisker,Denmark,68,"RM, LM"
D. Vaughan,Wales,68,"CDM, CM"
E. Heskey,England,68,ST
G. Torrado,Mexico,68,"CDM, CM"
R. Carroll,Northern Ireland,68,GK
P. Mtiliga,Denmark,68,LB
T. Maoulida,France,68,ST
A. Głowacki,Poland,68,CB
Nilson,Cape Verde,68,LB
J. De Guzmán,Canada,68,"CDM, CM"
J. Wiland,Sweden,68,GK
M. Pedersen,Norway,68,"CM, LW, LM"
O. Storflor,Norway,68,"RW, RM, LM"
T. Bechmann,Denmark,68,ST
T. Wiese,Germany,68,GK
D. Sjölund,Finland,68,CM
G. O'Neil,England,68,"CM, CDM, RM"
L. Doyley,Jamaica,68,"CB, RB"
S. Diarra,Mali,68,"LM, LW"
M. Hudson,England,68,CB
S. Warnock,England,68,LB
D. Etuhu,Nigeria,68,"CDM, CM"
K. Henry,England,68,"CM, CDM"
S. Kotsolis,Greece,68,GK
G. Šukalo,Slovenia,68,CDM
A. Frara,Italy,68,"CM, CDM, LM"
A. Dunne,Republic of Ireland,68,"CB, RB"
K. Geraerts,Belgium,68,"CDM, CM, CAM"
G. Pujol,France,68,ST
C. Maury,France,68,GK
V. Salatić,Switzerland,68,CDM
B. Castro,Belgium,68,GK
Cristian,Spain,68,"RB, LB"
C. Bermúdez,Mexico,68,"LM, RM, CAM"
D. Martin,England,68,GK
O. Sorin,France,68,GK
D. Hammond,England,68,"CM, CDM"
A. Walke,Germany,68,GK
M. Sağlik,Turkey,68,"ST, CF, CAM"
O. Şam,Turkey,68,RB
U. Ceylan,Turkey,68,GK
Lee Jong Min,Korea Republic,68,RB
A. Budel,Italy,68,"CB, CM, CDM"
M. Magee,United States,68,ST
A. Russo,Italy,68,CB
J. Gjasula,Germany,68,"CM, CAM"
A. Huber,Germany,68,RB
D. Krešić,Croatia,68,GK
G. Coutinho,Suriname,68,GK
P. McCarthy,Republic of Ireland,68,CB
G. N'Daw,Senegal,68,"CDM, CM"
Kwak Hee Ju,Korea Republic,68,"CB, CDM, LB, RB"
A. Kay,England,68,CB
S. St. Ledger,Republic of Ireland,68,"CB, RB"
J. Rodríguez,Mexico,68,"CDM, CM"
W. Ponce,Chile,68,CB
A. Baptiste,England,68,"RB, CB, LB"
Z. Dedič,Slovenia,68,"ST, CF, RW, LW"
J. Thomsen,Denmark,68,RB
C. Ledesma,Argentina,68,CM
Álvaro Antón,Spain,68,"CAM, CM, LM"
O. Ferreyra,Argentina,68,LM
M. Velázquez,Argentina,68,LB
C. Gómez,Argentina,68,CAM
I. Moreno y Fabianesi,Spain,68,CM
P. Lugüercio,Argentina,68,"RM, LM"
C. Can,Turkey,68,"RB, CDM, CM"
S. Ağçay,Turkey,68,CDM
Juande,Spain,68,"CDM, CM"
Mora,Spain,68,"CM, CDM, CAM"
Seoane,Spain,68,"CDM, CM"
Raúl Cámara,Spain,68,"LB, RB"
Iago Bouzón,Spain,68,"CB, RB"
José Juan,Spain,68,GK
Peña,Spain,68,LB
Felipe Sanchón,Spain,68,"ST, CAM, LM"
E. Shipitsin,Russia,68,"CM, CDM"
P. Pogrebnyak,Russia,68,ST
A. Sheshukov,Russia,68,CDM
L. Madej,Poland,68,"RW, LM, CAM"
G. Comotto,Italy,68,"CB, RB"
A. Rosati,Italy,68,GK
P. Sammarco,Italy,68,"CM, CDM"
K. Doyle,Republic of Ireland,68,ST
M. Vingaard,Denmark,68,CM
W. Biebauw,Belgium,68,GK
D. Fredheim Holm,Norway,68,"RW, LW, CAM"
R. Koren,Slovenia,68,"CAM, CF"
M. Hamoud,Norway,68,"LB, RB"
J. Jackson,England,68,"CM, LM"
G. Wojtkowiak,Poland,68,RB
J. Wawrzyniak,Poland,68,LB
R. Raldes,Bolivia,68,CB
D. Tumasyan,Russia,68,CB
Shin Hwa Yong,Korea Republic,68,GK
Lee Ho,Korea Republic,68,"CDM, CM, CB"
S. De Petter,Belgium,68,"CDM, CM"
S. McDonald,Australia,68,"CAM, ST"
L. Rey,Colombia,68,ST
Carlitos,Portugal,68,"LM, RW, LW, RM"
Luís Carlos,Brazil,68,"LM, RM, LW"
S. Olajengbesi,Nigeria,68,CB
T. Gebauer,Germany,68,GK
A. Moreno,Argentina,68,ST
D. Pratley,England,68,"CM, CAM, RM, LM"
J. Huiqui,Mexico,68,CB
F. Pinto,Mexico,68,LB
C. Valdez,Mexico,68,"CM, CDM"
R. Lindgren,Sweden,68,"CB, CDM, CM"
J. Sami,DR Congo,68,CB
E. Miralles,Argentina,68,ST
E. Alushi,Kosovo,68,"CDM, CM"
K. Rindarøy,Norway,68,LB
W. Kvist,Denmark,68,"CM, CDM"
D. Edwards,Wales,68,"CAM, CM"
P. Tschauner,Germany,68,GK
D. Fox,Scotland,68,"LB, CB"
M. Schneuwly,Switzerland,68,"ST, CF"
P. Larsson,Sweden,68,CB
O. Barsottini,Argentina,68,CB
A. Garofalo,Italy,68,"LB, LM"
Óscar Ramírez,Spain,68,"RB, LB"
S. Kornilenko,Belarus,68,ST
O. Skúlason,Iceland,68,"CDM, CM, CB"
D. de la Torre,Mexico,68,"CM, CDM, CAM"
L. Becchio,Argentina,68,ST
L. Chambers,England,68,"RB, CB"
F. van der Struijk,Netherlands,68,RB
B. Ilić,Slovenia,68,"RB, CB, LB"
U. Uçar,Turkey,68,RB
A. Davies,England,68,CB
Miguel Fidalgo,Portugal,68,ST
B. Sharp,England,68,ST
S. Fornezzi,Slovenia,68,GK
Tébar,Spain,68,"CDM, CM"
G. Zuiverloon,Suriname,68,"RB, CB"
D. Kennedy,United States,68,GK
M. Parkhurst,United States,68,CB
F. Niell,Argentina,68,ST
Yang Dong Hyen,Korea Republic,68,ST
Oh Beom Seok,Korea Republic,68,"RB, LB, CB, CDM"
V. Marín,Colombia,68,LB
M. Andersen,Norway,68,"RW, LM"
K. Árnason,Iceland,68,"CB, CDM, CM"
E. Juárez,Mexico,68,"RB, CM"
M. Arzuaga,Colombia,68,ST
M. Noor,Saudi Arabia,68,"CAM, RM, CM"
S. Kariri,Saudi Arabia,68,"CDM, CM"
G. Karanović,Switzerland,68,ST
S. Ebanks-Blake,England,68,ST
N. Pečnik,Slovenia,68,"RM, RW, CF"
S. Ekramy,Egypt,68,GK
A. Bruce,Northern Ireland,68,CB
G. Coulibaly,France,68,"CB, CDM, CM"
J. Grounds,England,68,LB
J. O'Hara,England,68,"CM, CAM"
H. Dellafiore,Italy,68,CB
D. Forde,Republic of Ireland,68,GK
Cirio,Spain,68,"LW, RW"
R. Ramírez,Argentina,68,ST
Álex García,Spain,68,"LM, RM, CAM, CM"
R. M'Bolhi,Algeria,68,GK
Y. Corona,Mexico,68,"CB, LB, CDM"
T. Enevoldsen,Denmark,68,"LM, LW"
Javi Flaño,Spain,68,"RB, LB"
F. Schönheim,Germany,68,"LB, CB"
L. Craig,Scotland,68,"LM, CM"
K. Aabech,Denmark,68,CAM
T. Mikkelsen,Denmark,68,"LW, RW"
M. Bravo,Argentina,68,"ST, RW"
T. Spurr,England,68,"LB, CB"
B. Sadik,Finland,68,ST
Natalio,Spain,68,"RM, ST, LM"
B. Pitman,England,68,"ST, CF"
T. Diagouraga,France,68,"CDM, CM"
R. Wiggins,Wales,68,LB
A. Bonnet,France,68,LM
A. Rossi,Italy,68,"LB, LM"
T. Clarke,England,68,"CB, RB"
B. Bajić,Bosnia Herzegovina,68,CB
P. McGowan,Scotland,68,CAM
W. Ayoví,Ecuador,68,"LB, CDM, CM, LWB"
J. Choplin,France,68,CB
J. Taylor,Jamaica,68,CB
S. Siani,Cameroon,68,"CDM, CM"
M. Komorowski,Poland,68,"CB, LB"
Lee Seung Hyun,Korea Republic,68,"RM, RW, LM, CAM"
Lee Sang Ho,Korea Republic,68,"LM, CM, CAM, RM"
Paulo Monteiro,Portugal,68,CB
C. Díaz,Colombia,68,CB
K. Vacek,Czech Republic,68,CM
M. Emnes,Netherlands,68,"ST, CAM"
M. Pinto,Chile,68,GK
J. Chávez,Mexico,68,CB
G. Roberts,England,68,"CAM, LM"
F. Gamboa,Mexico,68,"CB, RB"
M. Carlini,Italy,68,"RW, LW, CAM"
T. Dalgaard,Denmark,68,ST
T. Derijck,Belgium,68,CB
S. Traut,Germany,68,RB
S. Schachten,Germany,68,"RB, LB"
E. Brambila,Mexico,68,CAM
L. Broź,Poland,68,RB
H. Özmert,Turkey,68,"CDM, CAM"
K. Özer,Turkey,68,"RM, LM"
S. Pesce,Italy,68,"CM, LM, LB"
Mário Felgueiras,Portugal,68,GK
T. Priskin,Hungary,68,ST
D. Cox,England,68,"LM, CAM"
L. Scaglia,Italy,68,"CM, LB, LM"
M. Orozco,United States,68,"CB, RB"
C. Mulgrew,Scotland,68,"CM, LM, CB, CDM"
R. Acquafresca,Italy,68,ST
L. Simón,Argentina,68,"ST, RW"
D. Holla,Netherlands,68,"CM, CDM"
B. Soro,Ivory Coast,68,"CB, CDM"
T. Hall,United States,68,GK
T. Levels,Germany,68,"RB, CB"
M. Al Marshadi,Saudi Arabia,68,CB
A. Wilkinson,Australia,68,"CB, RB"
J. Ramaré,France,68,"CM, CDM"
T. Kirschbaum,Germany,68,GK
A. Angoula,France,68,CB
S. Logan,England,68,RB
Guilherme Finkler,Brazil,68,CAM
D. González,Colombia,68,GK
G. Ndy Assembe,Cameroon,68,GK
S. Gonther,Germany,68,CB
Natxo Insa,Spain,68,"CM, CDM, CAM"
Héctor Verdés,Spain,68,CB
A. Cuvillier,France,68,LM
J. Faussurier,France,68,"RB, RM"
L. Karaboué,Ivory Coast,68,"RM, LB"
