short_name,nationality,overall,player_positions
J. Puncheon,England,74,"CM, CAM, LM"
Bobô,Brazil,74,ST
E. Barreto,Paraguay,74,"CM, CDM"
J. Martínez,Argentina,74,"RM, RW, LM"
Àngel Rangel,Spain,74,RB
B. Białkowski,Poland,74,GK
C. Adam,Scotland,74,"CM, CDM, CAM"
T. Sivok,Czech Republic,74,CB
Y. Gouffran,France,74,"LM, RM"
Ricardo,Cape Verde,74,CB
B. Berisha,Kosovo,74,ST
M. Russ,Germany,74,"CB, CDM"
S. Carson,England,74,GK
Gao Lin,China PR,74,"ST, LW, RW, LM"
K. Reichel,Germany,74,"LB, LM, LWB"
Léo Matos,Brazil,74,"RB, LB, RM"
A. Romao,Togo,74,"CDM, CB"
D. Delaney,Republic of Ireland,74,CB
A. Pérez,Colombia,74,CDM
Élton,Brazil,74,"CAM, LM, ST"
R. Ribagaso,Chile,74,LB
M. Galvarado,Chile,74,"RB, RM"
A. Jelverado,Chile,74,CB
P. Ketlun,Chile,74,CB
K. Moncora,Chile,74,"CB, CDM"
M. Peñazco,Chile,74,"CDM, CM"
G. Suleziano,Chile,74,"CDM, CM"
J. Guerredero,Chile,74,"CDM, CM, CAM"
A. Desenda,Chile,74,"LM, RM"
G. Gutierrez,Chile,74,"RM, LM"
V. Albarado,Chile,74,"CAM, LM, CM"
V. Acerval,Chile,74,GK
A. Corveto,Chile,74,GK
J. Neiroga,Chile,74,"LB, LM"
C. Nevorrete,Chile,74,RB
G. Daralla,Chile,74,CB
E. Evaldes,Chile,74,CB
G. Contreso,Chile,74,"CB, RB"
N. Barresta,Chile,74,"LM, RM"
N. Fuenzas,Chile,74,CDM
P. Retomal,Chile,74,"CDM, CM"
E. Peñarendi,Chile,74,"CAM, LM"
B. Rasaldo,Chile,74,"CAM, LM"
D. Percidino,Chile,74,RM
C. Despredal,Chile,74,"RM, LM"
A. Naranjeda,Chile,74,LM
J. Gustaldo,Chile,74,ST
M. Meñarez,Chile,74,"ST, CF"
C. Sortomayrés,Chile,74,ST
M. Salcatorini,Chile,74,CAM
B. Watson,England,74,"CDM, CM"
D. Padelli,Italy,74,GK
P. Barrientos,Argentina,74,"CAM, CM, LM"
G. Whelan,Republic of Ireland,74,"CDM, CM"
D. Congré,France,74,"CB, LB"
G. Jourdren,France,74,GK
J. Féret,France,74,CM
S. Larsson,Sweden,74,"CM, RM"
C. Obasi,Nigeria,74,ST
D. Aogo,Germany,74,"LB, CDM"
Bruno Gama,Portugal,74,"RM, CAM, LM"
T. Sparv,Finland,74,CDM
J. Ledley,Wales,74,"CDM, CM"
J. Ortiz,Argentina,74,"CM, CDM"
L. Ulloa,Argentina,74,ST
Bebé,Portugal,74,"LM, RM"
H. Balta,Turkey,74,"CB, LB"
I. Maksimov,Russia,74,"CAM, CM, ST"
M. Radović,Serbia,74,"CAM, LM, ST"
K. Nababkin,Russia,74,"LB, RB"
J. Méndez,Argentina,74,"CM, CDM"
Y. Cahuzac,France,74,"CDM, CM"
J. Sorbon,France,74,CB
H. Rodallega,Colombia,74,ST
Z. Kuzmanović,Serbia,74,"CM, CDM"
B. Dramé,Senegal,74,"LB, LM"
T. Al Jassam,Saudi Arabia,74,"CDM, CM, CAM"
R. Riou,France,74,GK
S. Gakpé,Togo,74,"RM, ST"
M. Richards,England,74,"CB, RB"
U. Emanuelson,Netherlands,74,"CM, CDM"
W. Hennessey,Wales,74,GK
F. Bastians,Germany,74,"CB, LB"
David Rodríguez,Spain,74,ST
I. Scocco,Argentina,74,ST
J. Basanta,Argentina,74,CB
G. Peñalba,Argentina,74,"CM, CDM"
J. Troisi,Australia,74,CAM
Elustondo,Spain,74,"CB, CM"
M. Jensen,Denmark,74,CM
S. Aluko,Nigeria,74,"RW, CF, ST"
N. Taylor,Wales,74,LB
J. Herrera,Chile,74,GK
K. Mączyński,Poland,74,"CDM, CM"
Feng Xiaoting,China PR,74,CB
Hélder Barbosa,Portugal,74,"LW, LM, CAM"
K. Kamara,Sierra Leone,74,ST
D. McCarty,United States,74,"CDM, CM"
Yeom Ki Hun,Korea Republic,74,"ST, LM"
D. Tošić,Serbia,74,"CB, LB"
M. Erdinç,Turkey,74,ST
M. Milligan,Australia,74,"CDM, CB"
M. Leye,Senegal,74,ST
G. Svensson,Sweden,74,"CDM, CM, CB"
S. Sam,Germany,74,"RM, CF, CAM, RW"
C. Chantôme,France,74,"CM, CDM"
R. Brégerie,France,74,CB
A. Costa,Italy,74,CB
D. Biseswar,Netherlands,74,"CAM, LM"
L. Christodoulopoulos,Greece,74,"LM, RM"
Sergio Sánchez,Spain,74,CB
A. Traoré,Burkina Faso,74,"CAM, RM, LM"
F. Peluso,Italy,74,"LB, CB"
U. Demirok,Turkey,74,CB
T. Mykhalyk,Ukraine,74,"CB, CDM"
Pablo Hernández,Spain,74,"CAM, LM, RM"
M. Heller,Germany,74,"LM, RM"
Márcio Azevedo,Brazil,74,LB
P. Bengtsson,Sweden,74,LB
M. Jedinák,Australia,74,"CDM, CM"
Zeng Cheng,China PR,74,GK
A. Epureanu,Moldova,74,CB
D. Stephens,England,74,CM
D. Stockdale,England,74,GK
Rúben Ribeiro,Portugal,74,"LW, CAM"
A. González,Uruguay,74,"CM, CDM, RM"
D. Vera,Uruguay,74,ST
C. Beauvue,France,74,"ST, RW"
Víctor Díaz,Spain,74,"RB, LB"
D. Schwaab,Germany,74,CB
J. Hogg,England,74,"CDM, CM"
J. Molina,Mexico,74,"CDM, CM"
A. Çamdalı,Turkey,74,CDM
Y. Mollo,France,74,"LM, ST"
M. Dossevi,Togo,74,RM
J. Forlín,Argentina,74,CB
V. Bessat,France,74,"LM, LB"
Djalma,Angola,74,"RM, LM"
Fabiano,Brazil,74,GK
M. Larrondo,Chile,74,ST
Lora,Spain,74,RB
Vasco Fernandes,Portugal,74,"CB, RB"
R. Cota,Mexico,74,GK
Dentinho,Brazil,74,CAM
Kiko Olivas,Spain,74,CB
A. Adomah,Ghana,74,"RM, LM"
A. Barnes,Austria,74,"ST, CAM"
Claudemir,Brazil,74,"CM, CDM"
S. Privat,France,74,ST
D. Kombarov,Russia,74,"LB, LWB"
R. Laborde,Colombia,74,"RW, LW, CAM, RM"
R. Gestede,Benin,74,ST
F. Sammaritano,France,74,"LM, LW"
F. Ayité,Togo,74,"LM, ST"
F. Cacciatore,Italy,74,"RB, LB"
K. Großkreutz,Germany,74,"LM, RB, LB"
M. Sau,Italy,74,"ST, CF"
B. Poulain,France,74,CB
D. N'Dinga,Congo,74,CDM
A. Costa,Argentina,74,"CM, CDM"
Alex Bergantiños,Spain,74,"CDM, CM, CB"
Fidel,Spain,74,LM
Saúl Berjón,Spain,74,"LM, RM, CAM"
T. Torun,Turkey,74,"RM, LM"
G. Angella,Italy,74,CB
J. Urretaviscaya,Uruguay,74,"RW, LW"
Jaime Romero,Spain,74,"RM, LM"
Candeias,Portugal,74,RM
O. Şahan,Turkey,74,"RM, LM"
Da Costa,Brazil,74,GK
V. Manceau,France,74,"LB, RB"
Y. Seleznyov,Ukraine,74,ST
José Ángel,Spain,74,LB
J. Hopf,Sweden,74,GK
Oier,Spain,74,"CB, RWB, RB, CM"
Míchel,Spain,74,"CAM, CM"
O. Gonzalez,United States,74,CB
A. Ríos,Mexico,74,"CDM, CM"
I. Armaş,Moldova,74,"CB, LB"
J. Schieber,Germany,74,ST
Y. Öztekin,Turkey,74,"RM, LM"
M. Besler,United States,74,CB
A. Bedoya,United States,74,"CM, CDM, RM"
I. Obradović,Serbia,74,"LB, LWB"
S. Al Faraj,Saudi Arabia,74,"CM, LM, CDM"
L. Orbán,Argentina,74,"LB, CB"
Kim Shin Wook,Korea Republic,74,ST
H. Milić,Croatia,74,"LB, LM"
V. Ignatiev,Russia,74,"LM, RM"
P. Lasne,France,74,"LM, RM, CM"
M. Caraglio,Argentina,74,ST
Júnior Caiçara,Brazil,74,"RB, RM"
Juan Villar,Spain,74,"RM, ST, RW"
Miguel Rosa,Portugal,74,"LM, ST"
A. Yusupov,Russia,74,"CM, CDM"
Fábio Espinho,Portugal,74,"CM, CAM"
Nélson Lenho,Portugal,74,LB
Rômulo,Italy,74,"CM, RB"
Tiago Pinto,Portugal,74,LB
R. Petrović,Serbia,74,"CDM, CM"
J. Fuenzalida,Chile,74,"RW, RB"
A. Ragusa,Italy,74,LW
Raul García,Spain,74,"LB, CB"
F. Jara,Argentina,74,ST
J. McClean,Republic of Ireland,74,LM
V. Pajot,France,74,"CM, CDM"
S. Igboun,Nigeria,74,"ST, LM, RM"
Arbilla,Spain,74,"RB, LB"
G. Burdisso,Argentina,74,CB
V. Stoyanov,Bulgaria,74,GK
Diego,Brazil,74,LM
G. Torje,Romania,74,"LM, RM"
J. Schmid,France,74,"RM, LM"
S. Anđelković,Slovenia,74,CB
M. Ostrzolek,Germany,74,"LB, CDM"
J. Meram,Iraq,74,"LM, CF"
F. Uribe,Colombia,74,ST
R. Mora,Uruguay,74,ST
A. Martynovich,Belarus,74,CB
D. Suárez,Uruguay,74,"RB, LB, RWB"
L. Melgarejo,Paraguay,74,"ST, LM"
Ewerton,Brazil,74,CB
D. Stracqualursi,Argentina,74,ST
F. Pereyra,Argentina,74,"RM, ST"
Cristiano,Brazil,74,"ST, LM"
T. Matlaba,South Africa,74,"LB, RB, LM, CM"
I. Santini,Croatia,74,ST
E. Bicfalvi,Romania,74,"CAM, CF, CM, LM"
O. Othman,Saudi Arabia,74,CB
P. Capelle,France,74,"CM, RW, LM, LW"
J. Fernandes,Chile,74,"ST, CF, RW"
Víctor Rodríguez,Spain,74,"LM, RM, CAM, CM"
A. Chipciu,Romania,74,RM
L. Depoitre,Belgium,74,ST
J. Cuadrado,Colombia,74,GK
D. Bocanegra,Colombia,74,RB
D. González,Argentina,74,"CM, RM, CDM"
D. Braghieri,Argentina,74,CB
M. Casco,Argentina,74,LB
R. Botta,Argentina,74,"RW, LM, CAM"
G. Sara,Argentina,74,GK
J. Schunke,Argentina,74,CB
D. Kreilach,Croatia,74,"CM, CAM, CDM"
Marcelo Goiano,Brazil,74,"LB, RB"
E. Triverio,Argentina,74,ST
Zainadine,Mozambique,74,CB
Kuca,Cape Verde,74,"LM, RM"
Enaldo Praz,Brazil,74,LB
Jailson Caeiro,Brazil,74,"RB, RM"
Kel Perinho,Brazil,74,CB
Hugo Goiteira,Brazil,74,CB
Kaíqundo Calado,Brazil,74,"CB, CDM"
Claudiano Sobrino,Brazil,74,"CDM, CM"
Emilio Piodão,Brazil,74,"CDM, CM"
Edvaldisco,Brazil,74,"CDM, CM, CAM"
Sebas Couteira,Brazil,74,"CAM, RM"
Kauã Abranches,Brazil,74,"CAM, RM, RB"
Nicolás Formido,Brazil,74,"CAM, LM, CM"
Victorino Magela,Brazil,74,GK
Adrianiscito,Brazil,74,GK
Padilhisco,Brazil,74,"LB, LM"
Jesus Andradaldo,Brazil,74,RB
Édundo Oliveira,Brazil,74,CB
Enaldo Toxeto,Brazil,74,CB
Duirval Diniz,Brazil,74,"CB, RB"
Edercinho Sepa,Brazil,74,CDM
Pascoal Muscato,Brazil,74,"CDM, CM"
Fábio Melitinho,Brazil,74,"CAM, LM"
José Mirazar,Brazil,74,"CAM, LM"
Marlon Nideiro,Brazil,74,CAM
Jacson Zonta,Brazil,74,"CAM, RM, LM"
Leo Caldeirinha,Brazil,74,"CAM, LM"
Alvildo Sousa,Brazil,74,"CAM, CM"
Hélton Celanova,Brazil,74,ST
Erick Gameira,Brazil,74,"ST, CF"
Jadson Vidigal,Brazil,74,ST
Caio Milaçar,Brazil,74,CAM
K. Havertz,Germany,73,"RM, CAM, CF"
W. Faríñez,Venezuela,73,GK
K. Amian Adou,France,73,RB
T. Abraham,England,73,ST
S. Ascacibar,Argentina,73,CDM
J. Kluivert,Netherlands,73,"RW, LW"
Adama,Spain,73,"RM, RW"
T. Davies,England,73,"CM, CAM"
Richarlison,Brazil,73,"LM, CF, RM, CAM"
I. Sarr,Senegal,73,"LM, RM, ST"
Douglas Luiz,Brazil,73,"CM, CDM"
A. Mawson,England,73,CB
R. Gauld,Scotland,73,"CAM, CM"
H. Mukhtar,Germany,73,CAM
Marín,Spain,73,"LB, LWB"
L. Blas,France,73,RM
Diogo Gonçalves,Portugal,73,"RM, LM"
A. Tuanzebe,England,73,"CB, CDM"
Gelson Dala,Angola,73,"CF, RM, LM"
D. Gray,England,73,LM
Gabriel Boschilia,Brazil,73,CAM
I. Success,Nigeria,73,"LM, RM, ST"
Diego González,Spain,73,CB
D. Calabria,Italy,73,RB
W. Anton,Germany,73,"CB, CDM, RB"
A. Barboza,Argentina,73,CB
V. Jovanović,Serbia,73,CB
O. Alderete,Paraguay,73,"CB, LB"
J. Grealish,England,73,"CAM, LM"
L. Augustinsson,Sweden,73,LB
A. Fransson,Sweden,73,"CDM, CM, CAM"
J. Correa,Argentina,73,"LM, CAM, RM, ST"
M. Miazga,United States,73,CB
A. Petagna,Italy,73,ST
Marlon Santos,Brazil,73,CB
Ailton,Brazil,73,LB
M. Veljković,Serbia,73,"CB, CDM"
J. St. Juste,Netherlands,73,CB
F. Guilbert,France,73,"RB, RM"
Pedro Rocha,Brazil,73,"LW, ST, LM"
Luiz Araújo,Brazil,73,"LW, RW, CAM"
P. Etebo,Nigeria,73,"LM, ST, CAM"
A. Gomis,Senegal,73,GK
S. Schrijvers,Belgium,73,"CAM, CF, RM, LM"
I. Kutepov,Russia,73,CB
F. Di Francesco,Italy,73,"LW, CF, RW"
S. Barreiro,Colombia,73,CB
L. Janson,Argentina,73,"LM, ST"
Jason,Spain,73,"RM, LM"
M. Cornet,Ivory Coast,73,"RW, LW"
S. Perica,Croatia,73,ST
E. Ofori,Ghana,73,CM
O. Duda,Slovakia,73,CAM
David Soria,Spain,73,GK
Alex Berenguer,Spain,73,"RWB, LWB, LM"
C. Larin,Canada,73,ST
A. Touré,Mali,73,RB
O. Estupiñán,Colombia,73,ST
Charles,Brazil,73,GK
Bernardo,Brazil,73,"RB, LB"
Xeka,Portugal,73,"CM, CDM"
E. Bardhi,FYR Macedonia,73,"CAM, CM"
M. Gómez,Uruguay,73,ST
B. Gibson,England,73,CB
A. Limbombe,Belgium,73,"LM, LW"
G. Caprari,Italy,73,"CF, ST, CAM"
J. Lascelles,England,73,CB
C. Taylor,England,73,LB
E. Krafth,Sweden,73,RB
R. Fraser,Scotland,73,"RM, LM"
A. González,Mexico,73,"CAM, LM, CM"
Sergi Samper,Spain,73,"CDM, CM"
Edgar Ié,Portugal,73,"CB, RB"
R. Durmisi,Denmark,73,"LB, LWB"
D. Yedlin,United States,73,RB
Samir,Brazil,73,"LB, CB"
L. Mazzitelli,Italy,73,"CDM, CM"
Nano,Spain,73,"ST, CAM, LM"
Z. Machach,France,73,"CAM, LM, CM"
Carlos Ponck,Cape Verde,73,"CB, CDM"
M. Mohammadi,Iran,73,"LB, LWB"
M. Lazzari,Italy,73,RM
S. Plavšić,Serbia,73,"RW, RM"
C. Doukouré,Ivory Coast,73,"CDM, CM"
M. Gregoritsch,Austria,73,"CAM, ST, LM, RM"
K. Frei,Turkey,73,"LM, RM"
K. Rekik,Netherlands,73,CB
A. Pritchard,England,73,"CAM, LM"
A. Lozano,Honduras,73,"ST, CAM"
L. Trossard,Belgium,73,"LM, CAM"
S. Tibbling,Sweden,73,CM
Ademilson,Brazil,73,"ST, RM"
D. Pelkas,Greece,73,"CAM, RM, LM, CM"
T. Foket,Belgium,73,"RM, RB"
G. Laborde,France,73,ST
M. Al Owais,Saudi Arabia,73,GK
Rubén García,Spain,73,"LM, RM"
J. Cabot,France,73,"RM, LM, ST"
E. Pulgar,Chile,73,"CDM, CM"
M. Shevchenko,Ukraine,73,GK
Naranjo,Spain,73,"ST, LM"
M. Tisserand,DR Congo,73,CB
W. Ángel,Venezuela,73,CB
S. Gigot,France,73,"CB, RB"
J. Alonso,Paraguay,73,"CB, LB"
D. Machado,Colombia,73,"LB, LM"
A. Roa,Colombia,73,CAM
M. Nakamba,Zimbabwe,73,"CDM, CM"
A. Adnan,Iraq,73,"LB, LM"
M. Sylla,Senegal,73,ST
A. Micai,Italy,73,GK
S. Gümüş,Turkey,73,RM
Kim Seung Joon,Korea Republic,73,"LM, RW"
Edmilson Junior,Brazil,73,"LM, RM"
G. Shoji,Japan,73,CB
L. Pokorný,Czech Republic,73,CB
F. Rønnow,Denmark,73,GK
A. Cornelius,Denmark,73,ST
T. Carroll,England,73,"CM, CDM"
J. Tarkowski,England,73,"CB, CDM"
O. Hiljemark,Sweden,73,"CM, CDM"
Lucas Piazon,Brazil,73,"LM, CAM"
I. Diomandé,Ivory Coast,73,CDM
Ilori,Portugal,73,CB
M. Krmenčík,Czech Republic,73,"ST, CF"
A. Lazaar,Morocco,73,"LB, LM"
F. Helander,Sweden,73,CB
S. Byram,England,73,"RB, RM"
B. Başaçıkoğlu,Turkey,73,"RW, LW"
J. Jeanvier,France,73,CB
F. Falco,Italy,73,"CAM, LW"
F. Ceccherini,Italy,73,CB
G. Fernández,Argentina,73,"CM, CDM"
K. Möhwald,Germany,73,CAM
J. Haberer,Germany,73,"CF, CAM"
C. Njie,Cameroon,73,"ST, LW"
W. Zimmerman,United States,73,CB
B. Pearson,England,73,"CDM, CM"
U. Spajić,Serbia,73,"CB, RB"
A. Blake,Jamaica,73,GK
M. Samatta,Tanzania,73,ST
Cafú,Portugal,73,"CDM, CM"
A. Esiti,Nigeria,73,"CDM, CM"
U. Đurđević,Serbia,73,ST
A. Zeneli,Kosovo,73,"LW, RW"
K. Saief,United States,73,LM
B. Kuwas,Netherlands,73,RW
Costinha,Portugal,73,"CM, CDM, CAM"
K. Laifis,Cyprus,73,"CB, LB, LM"
D. Brašanac,Serbia,73,"CM, RM"
J. Zmrhal,Czech Republic,73,"LM, RM"
O. Nyland,Norway,73,GK
S. Caulker,England,73,CB
I. Saadi,France,73,ST
J. Sala,Italy,73,"RB, RM, CM"
L. Crisetig,Italy,73,"CM, CDM"
L. Castaignos,Netherlands,73,ST
M. Linnes,Norway,73,"RB, LB"
Pedro Mendes,Portugal,73,CB
J. Brabec,Czech Republic,73,CB
J. Okore,Denmark,73,CB
R. Holzhauser,Austria,73,"CDM, CM"
N. Füllkrug,Germany,73,ST
S. Kverkvelia,Georgia,73,"CB, LB"
A. Ring,Finland,73,"CDM, CM"
S. Prcić,Bosnia Herzegovina,73,"CDM, CM"
V. Claesson,Sweden,73,"CAM, LM, CM"
M. van der Hoorn,Netherlands,73,CB
D. Bessa,Italy,73,"CM, RW"
Clinton Mata,Angola,73,"RB, RM"
A. Thomasson,France,73,"LM, RM, CM"
M. Michel,France,73,GK
J. Pelupessy,Netherlands,73,CDM
J. Brenet,Netherlands,73,"LB, RB"
André Ramalho,Brazil,73,"CB, CDM"
J. van Overeem,Netherlands,73,"CAM, CM"
O. Kayode,Nigeria,73,ST
C. McGregor,Scotland,73,"CAM, CDM"
Koo Ja Ryong,Korea Republic,73,CB
Ricardo Esgaio,Portugal,73,"RB, LB"
J. Maclaren,Australia,73,ST
Zaldúa,Spain,73,RB
F. Diedhiou,Senegal,73,ST
Bustinza,Spain,73,"RB, CB, RWB"
J. Benítez,Paraguay,73,ST
Hernani,Brazil,73,"CDM, CM"
G. Rodríguez,Argentina,73,"CDM, CM"
S. Deli,Ivory Coast,73,"CB, CDM"
R. Lod,Finland,73,"CAM, RM"
J. Góralski,Poland,73,"CDM, CM"
P. Lees-Melou,France,73,"CM, RM"
N. Stojiljković,Serbia,73,ST
J. Ito,Japan,73,"RM, RB"
R. Benzar,Romania,73,"RB, RM"
S. Kaya,Turkey,73,CB
M. Hansen,Denmark,73,GK
S. Dewaest,Belgium,73,CB
H. Lansbury,England,73,"CM, CDM, CAM"
E. Muñoz,Argentina,73,CB
H. González,Mexico,73,GK
B. Sigurðarson,Iceland,73,"ST, RM"
L. De Bock,Belgium,73,"LB, LWB"
D. Villalva,Argentina,73,"LM, ST, CF"
A. Smith,England,73,RB
F. Kroos,Germany,73,"CDM, CM"
C. Buchtmann,Germany,73,CM
J. Obi,Nigeria,73,CM
I. Sylla,Guinea,73,ST
Borja García,Spain,73,"CM, ST, LM"
M. Büchel,Liechtenstein,73,"CM, CDM"
Guitián,Spain,73,"CB, CDM"
D. Appiah,France,73,RB
Joselu,Spain,73,"ST, LM"
B. Bereszyński,Poland,73,RB
M. Bizot,Netherlands,73,GK
L. Hinterseer,Austria,73,"ST, RW"
C. Schindler,Germany,73,CB
J. Mbakogu,Nigeria,73,ST
F. Santander,Paraguay,73,ST
Álvaro,Spain,73,ST
F. Klaus,Germany,73,"RM, LM"
S. Zoller,Germany,73,"ST, RM"
Luccas Claro,Brazil,73,CB
A. El-Shenawy,Egypt,73,GK
Clerc,Spain,73,"LWB, LB, LM"
M. Bianchetti,Italy,73,CB
M. Pucciarelli,Italy,73,"ST, CF"
K. Coulibaly,Mali,73,ST
P. Ankersen,Denmark,73,RB
A. Hegazy,Egypt,73,CB
Rubén Peña,Spain,73,"ST, LM, RM, RB"
Cifuentes,Spain,73,"RWB, RB, RM"
L. Jara,Argentina,73,"RB, CM"
N. Domínguez,Argentina,73,"CDM, CM"
M. Meza,Argentina,73,"RM, LM"
H. Traoré,Mali,73,"RB, RM, RWB"
F. Adi,Nigeria,73,ST
Wu Lei,China PR,73,"ST, RM, LM, CF"
W. Weghorst,Netherlands,73,ST
S. Rybalka,Ukraine,73,CDM
A. Smithies,England,73,GK
T. Rogne,Norway,73,CB
L. Ayling,England,73,"RB, CB"
K. Bartley,England,73,CB
R. Jack,Scotland,73,"CDM, CM"
R. Kambolov,Russia,73,"CB, CM, CDM"
L. Chichizola,Argentina,73,GK
Kim Seung Gyu,Korea Republic,73,GK
K. Nordfeldt,Sweden,73,GK
R. Yabo,Germany,73,"CAM, CM, CDM"
V. Belec,Slovenia,73,GK
Dodô,Brazil,73,"LM, LB"
J. Colback,England,73,"CDM, CM"
N. Uysal,Turkey,73,"CDM, CB, RB"
P. Kasami,Switzerland,73,"CM, CDM, CAM"
Tano Bonnin,Dominican Republic,73,"CB, RB, RWB"
S. Petrov,Russia,73,"LB, RB"
Raúl Lizoain,Spain,73,GK
E. Sviatchenko,Denmark,73,CB
C. Jenkinson,England,73,RB
T. Monconduit,France,73,"CDM, CM"
S. Lung Jr.,Romania,73,GK
Lucas Lima,Brazil,73,LB
Patrick,Brazil,73,"RB, LB"
R. Lawal,Nigeria,73,"CDM, CM, CAM"
S. Mitrović,Serbia,73,CB
G. Milanov,Bulgaria,73,"LM, RM, CAM"
L. Villafañez,Argentina,73,"CAM, RM"
J. Palomino,Argentina,73,CB
A. Mosquera,Colombia,73,"CB, RB"
J. Lucero,Argentina,73,ST
Assis,Brazil,73,CDM
S. Hutchinson,England,73,"CDM, CM, CB"
L. Bridcutt,Scotland,73,CDM
N. Barazite,Netherlands,73,CAM
Fran Mérida,Spain,73,"CDM, CM, CAM"
M. Kelly,England,73,"RB, LB, CB"
S. Wuytens,Belgium,73,"CM, CB, CDM"
A. Westwood,England,73,"CM, CDM"
M. Albæk,Denmark,73,"CM, CDM"
M. Vejinović,Netherlands,73,"CM, CDM"
Quique,Spain,73,"ST, RM, LM"
M. van der Werff,Netherlands,73,CB
K. Hansen,Denmark,73,CB
J. Guðmundsson,Iceland,73,"RM, CAM"
S. Sow,Mali,73,CDM
Welinton,Brazil,73,CB
David Simão,Portugal,73,CM
V. Le Goff,France,73,LB
H. Behrens,Germany,73,"CDM, CM"
P. Souaré,Senegal,73,LB
T. Lees,England,73,CB
C. Hourihane,Republic of Ireland,73,CM
L. Marrone,Italy,73,"CDM, CB"
K. Ansarifard,Iran,73,ST
G. Cunningham,Republic of Ireland,73,"LB, LWB, CB"
A. Kačaniklić,Sweden,73,"LM, RM, CAM"
Guilherme,Brazil,73,RM
T. Šunjić,Bosnia Herzegovina,73,CB
A. Flint,England,73,CB
B. Assombalonga,DR Congo,73,ST
Tiago,Brazil,73,"CF, LM"
M. Bakalorz,Germany,73,"CDM, CM"
S. Vergini,Argentina,73,CB
S. Sanogo,Ivory Coast,73,"CDM, CM"
P. Olkowski,Poland,73,"RB, RM"
F. Novák,Czech Republic,73,LB
E. Johansson,Sweden,73,CB
M. Bolaños,Ecuador,73,"CAM, RW, ST"
D. Dwyer,United States,73,ST
T. Letschert,Netherlands,73,CB
C. Lungu,Zambia,73,"LM, ST, CDM"
K. Fatai,Nigeria,73,"ST, RW"
F. Tobio,Argentina,73,CB
Fausto Tienza,Spain,73,"CM, CDM"
D. Rodríguez,Uruguay,73,"CDM, CM"
M. Uribe,Colombia,73,"CM, CDM, RW"
C. Carbonero,Colombia,73,"CM, RM"
M. Urruti,Argentina,73,ST
Roni,Brazil,73,"LM, RM, CAM"
G. Letizia,Italy,73,"LB, RM"
M. Barrios,Colombia,73,"RM, LM"
J. Arango,Colombia,73,"CAM, ST"
J. Moreira,Paraguay,73,RB
J. O'Shea,Republic of Ireland,73,CB
Braga,Portugal,73,"CM, CAM"
T. Simons,Belgium,73,"CDM, CM, CB"
N. Penneteau,France,73,GK
A. Isaksson,Sweden,73,GK
A. Johansson,Sweden,73,CB
N. Johansson,Sweden,73,"CB, LWB"
M. Rosenberg,Sweden,73,ST
F. Coloccini,Argentina,73,CB
B. Myhill,Wales,73,GK
L. Grant,England,73,GK
S. Downing,England,73,"LM, CAM, RM"
T. Kuszczak,Poland,73,GK
R. Green,England,73,GK
S. Padoin,Italy,73,"RB, CM, LB"
C. Terzi,Italy,73,CB
S. Elana,France,73,GK
J. Plašil,Czech Republic,73,"CM, CDM"
J. Jones,United States,73,"CM, CDM"
N. Douchez,France,73,GK
P. McShane,Republic of Ireland,73,CB
J. Hansen,Denmark,73,GK
M. Gobbi,Italy,73,LB
A. Rosina,Italy,73,"RW, CAM, ST"
A. Kruiswijk,Netherlands,73,"CB, LB"
H. Yebda,Algeria,73,"CDM, CM"
W. Erviti,Argentina,73,"CAM, CM"
J. Gutiérrez,Argentina,73,"CM, LM"
J. Gandolfi,Argentina,73,CB
T. Zengin,Turkey,73,GK
Y. Ayhan,Turkey,73,CB
E. Korkmaz,Turkey,73,CB
Bruno Saltor,Spain,73,RB
Tito,Spain,73,"RB, LB"
Momo,Spain,73,"LM, RM"
Susaeta,Spain,73,"RM, LM, CAM"
Miguel Flaño,Spain,73,CB
V. Bystrov,Russia,73,"RW, RM"
O. Kuzmin,Russia,73,"RB, RWB"
A. Anyukov,Russia,73,"RB, LB"
A. Al-Habsi,Oman,73,GK
C. Molinaro,Italy,73,"LB, LM"
S. Pellissier,Italy,73,ST
J. Perbet,France,73,ST
A. Tettey,Norway,73,"CDM, CM"
D. Montenegro,Argentina,73,"CAM, CM"
J. Insaurralde,Argentina,73,CB
A. Mvuemba,DR Congo,73,"CM, CDM"
D. Barreto,Paraguay,73,GK
Jorge Molina,Spain,73,ST
M. Pasqual,Italy,73,"LB, LM"
R. McCormack,Scotland,73,"ST, CF, CAM"
S. Holmén,Sweden,73,CM
G. Fernández,Argentina,73,"CAM, ST"
Toché,Spain,73,ST
D. Mesbah,Algeria,73,"LB, LM"
W. Janssen,Netherlands,73,"CB, CM, CDM"
E. Del Carro,Chile,73,GK
R. Mantores,Chile,73,GK
P. Candiyana,Chile,73,RB
R. Henriques,Chile,73,"RB, CB"
E. Madrez,Chile,73,"CB, LB"
J. Dorlans,Chile,73,"CB, RB, LB"
M. Rancoret,Chile,73,"CB, CDM"
D. Segoviniozo,Chile,73,"CB, CDM"
L. Goterio,Chile,73,"CB, LB"
J. Ermeño,Chile,73,"CDM, CM"
H. Ejeda,Chile,73,"RM, LM"
D. Ballega,Chile,73,ST
B. Leitoñez,Chile,73,"CDM, CM"
M. Rocora,Chile,73,GK
H. Donadell,Chile,73,GK
R. Dartés,Chile,73,"LB, CAM, LM"
