short_name,nationality,overall,player_positions
Lins,Brazil,72,"ST, LM"
D. Arias,Colombia,72,"CDM, CM"
Martos,Spain,72,CB
Jota,Spain,72,"RM, RW, CAM"
Sin Jin Ho,Korea Republic,72,CM
Isaías,Spain,72,"CDM, CM"
O. Kragl,Germany,72,"LM, CM, LWB"
C. Galano,Italy,72,"RW, CAM, CF"
F. Silva,Chile,72,"CM, CDM, CB"
T. Chery,Netherlands,72,"CAM, LM"
David Simón,Spain,72,RB
G. Núñez,Argentina,72,"CAM, LM"
T. Beugelsdijk,Netherlands,72,CB
V. Ibarbo,Colombia,72,"ST, RW"
D. Riascos,Colombia,72,"ST, RW"
D. Ndongala,DR Congo,72,RM
M. Borjan,Canada,72,GK
Luís Leal,São Tomé & Príncipe,72,"ST, RM"
L. Aued,Argentina,72,"CM, CDM"
T. Ben Haim,Israel,72,LM
Roberto Torres,Spain,72,"LM, CM, RM"
M. Rohdén,Sweden,72,"CM, RM"
B. Carrasco,Chile,72,"RM, RW"
D. Dwyer,United States,72,ST
M. Dituro,Argentina,72,GK
Albentosa,Spain,72,CB
J. Al Hussien,Syria,72,"CAM, CM"
L. Lollo,Italy,72,"CM, CF"
Romarinho,Brazil,72,"ST, CAM"
D. Siovas,Greece,72,CB
J. Adéoti,Benin,72,"CDM, CB, CM"
L. Jiménez,Colombia,72,CB
R. Quioto,Honduras,72,"LW, ST"
S. Al Dawsari,Saudi Arabia,72,"RM, LM, CM, CAM"
H. Aleesami,Norway,72,"LB, LM"
D. Morales,Argentina,72,CAM
M. Makola,South Africa,72,"CAM, LM, CM"
A. Rojas,Argentina,72,"CM, CDM, LM"
M. Goicoechea,Uruguay,72,GK
T. Schütz,Germany,72,"CDM, RB"
S. Koç,Germany,72,RM
Frédéric Mendy,Guinea Bissau,72,"ST, LW"
R. Sigurjónsson,Iceland,72,"CM, CDM, CAM"
F. Bachirou,Comoros,72,"CM, CDM"
Somália,Brazil,72,"RM, CM, CDM"
S. Sáez,Argentina,72,ST
B. Acosta,Costa Rica,72,CB
L. Castellanos,Colombia,72,GK
M. Rangel,Colombia,72,ST
J. Cuero,Colombia,72,"LM, RM"
D. Banguero,Colombia,72,LB
F. Hinestroza,Colombia,72,LM
A. Correa,Colombia,72,CB
C. Arboleda,Colombia,72,"RB, RM"
R. Torres,Panama,72,CB
L. Castro,Colombia,72,ST
S. Cárdenas,Colombia,72,"CAM, CM, RM, LM"
P. Rubio,Chile,72,"ST, LW"
O. Opazo,Chile,72,"RM, RB"
C. Riaño,Argentina,72,ST
N. Aguirre,Argentina,72,"CM, CDM"
L. Sigali,Argentina,72,CB
F. Cerro,Argentina,72,"CM, CDM, CAM"
G. Sara,Argentina,72,GK
L. Lollo,Argentina,72,CB
M. Cauteruccio,Uruguay,72,"ST, RM"
J. Schunke,Argentina,72,CB
Daniel Guimarães,Brazil,72,GK
R. Delgado,Argentina,72,LB
G. Letizia,Italy,72,"LB, RM"
L. Pasciuti,Italy,72,"RM, LM"
A. Godoy,Panama,72,"CDM, CM"
K. Molino,Trinidad & Tobago,72,"CAM, RM, LM"
Pedro Tiba,Portugal,72,"CM, CDM"
F. Melchiorri,Italy,72,ST
M. Morishige,Japan,72,CB
A. Mena,Ecuador,72,"RW, CAM, RM"
G. Toledo,Argentina,72,RB
E. Şen,Belgium,72,CDM
João Afonso,Portugal,72,CB
A. Farías,Argentina,72,"CDM, CM"
G. Lanaro,Argentina,72,CB
A. Silbeira,Paraguay,72,GK
V. Malcorra,Argentina,72,"LM, CDM, CM"
K. Onisiwo,Austria,72,"RM, RW, LM, LW"
Jorge Carvallinho,Brazil,72,"CB, LB"
Clayton Fildeiras,Brazil,72,"CAM, CM"
Carleto Costinha,Brazil,72,"CAM, ST, RM"
Mauro Riboas,Brazil,72,CAM
Santi da Bruma,Brazil,72,"ST, RM"
Thiago Alminxa,Brazil,72,"ST, RW"
Cristian Lodeira,Brazil,72,ST
Walter Silvieiro,Brazil,72,ST
Josué da Feira,Brazil,72,ST
Jonas Damasto,Brazil,72,LB
Joshuando Sá,Brazil,72,"LB, LWB"
Jeff Meirson,Brazil,72,LB
Alexandre Frandeira,Brazil,72,"CB, CDM"
Otávinho Vila,Brazil,72,"CDM, CM"
Sandelas Júnior,Brazil,72,CDM
Timo Triano,Brazil,72,"CDM, CM"
Pimentiscinho,Brazil,72,"CDM, CM, CAM"
Vieiraldo Junior,Brazil,72,"CDM, LB"
Porphirinho,Brazil,72,"CDM, CM"
Alessinito,Brazil,72,"CDM, RB, RM"
Leordinho Paes,Brazil,72,"CAM, LM"
Jairinhazo,Brazil,72,"CAM, CM"
Jessé Ledeiro,Brazil,72,"CAM, CF"
Adrián Burnabão,Brazil,72,"CAM, CF"
Paulao Junqueiras,Brazil,72,ST
Nilsito Vilela,Brazil,72,"ST, CF, CAM"
Hugo Rubiães,Brazil,72,"CDM, RB"
Léo Gamalho,Brazil,72,ST
M. Higashiguchi,Japan,72,GK
Y. Kashiwa,Japan,72,"LM, CAM"
Vágner Corraldo,Brazil,72,LB
Rômulo Calsede,Brazil,72,ST
E. Karaca,Turkey,72,"CAM, CDM, CM, RM"
João Talocha,Portugal,72,LB
M. Castagnetti,Italy,72,"CM, CDM"
C. Bernardi,Argentina,72,"RM, LM, CM, CDM"
Enzo Merques,Brazil,72,LB
Marlion Simões,Brazil,72,"LB, CM"
Douglas,Brazil,72,ST
E. Saric,Bosnia Herzegovina,72,"CM, CDM"
Y. Ouattara,Ivory Coast,72,"RW, CAM, LW"
B. Kamara,France,71,"CB, CDM"
C. Kouamé,Ivory Coast,71,"ST, CF"
Paulinho,Brazil,71,RM
A. Tchouaméni,France,71,"CDM, CM"
A. Maitland-Niles,England,71,"CM, RM"
Dodô,Brazil,71,RB
K. Diatta,Senegal,71,"RM, LM, ST"
K. Galanopoulos,Greece,71,"CDM, CM"
A. Gunn,England,71,GK
J. Onomah,England,71,"CAM, CM, RM, LM"
K. Balanta,Colombia,71,"CDM, CM"
P. Diop,Spain,71,CM
A. Wan-Bissaka,England,71,RB
G. Pezzella,Italy,71,"LB, LM"
Ontiveros,Spain,71,"RM, CAM, LM"
R. van Drongelen,Netherlands,71,"CB, LB"
F. Chalov,Russia,71,ST
I. Sacko,France,71,"ST, LW, RW"
J. Mateta,France,71,ST
N. Katić,Croatia,71,CB
Joel Pereira,Portugal,71,GK
B. Drągowski,Poland,71,GK
P. Galdames,Chile,71,"CM, CDM"
E. Aguirre,Mexico,71,"LM, CM"
I. Bennacer,Algeria,71,CM
J. Hoogma,Netherlands,71,CB
T. Itō,Japan,71,"LM, RM, LW"
B. Cortés,Chile,71,GK
B. Celina,Kosovo,71,"LM, LW, CAM"
A. Tello,Colombia,71,"CM, RB"
J. Boga,Ivory Coast,71,"LM, RM, ST"
O. Zinchenko,Ukraine,71,"LB, CAM, LWB"
M. Pereira Lage,Portugal,71,"LM, CM"
Y. Soteldo,Venezuela,71,"RM, LW"
J. Quiñones,Colombia,71,ST
R. Koch,Germany,71,"CB, CDM"
J. Léa Siliki,France,71,"CM, CDM"
S. McTominay,Scotland,71,"CM, CDM"
L. Mothiba,South Africa,71,"ST, LM"
J. Savarino,Venezuela,71,"RW, CAM"
J. González,Mexico,71,"CM, CDM"
A. Trondsen,Norway,71,CM
O. McBurnie,Scotland,71,"ST, LW"
Álex Mula,Spain,71,"LM, RM, ST"
J. Bednarek,Poland,71,CB
Ewandro,Brazil,71,"RM, LM, CAM"
J. Sambia,France,71,"CM, RWB, CDM, CAM"
André Moreira,Portugal,71,GK
Lyanco,Brazil,71,CB
F. Jensen,Finland,71,CAM
U. Bozok,France,71,ST
G. Papunashvili,Georgia,71,"RM, CAM, ST"
Bremer,Brazil,71,CB
D. Limnios,Greece,71,"LM, RM"
Y. Atal,Algeria,71,RB
Heriberto Tavares,Portugal,71,"RW, LW"
A. Gojak,Bosnia Herzegovina,71,"CAM, CM"
L. Capezzi,Italy,71,CM
L. Baker,England,71,"CM, CAM"
D. Rosero Valencia,Colombia,71,CB
E. Fernandes,Switzerland,71,"CAM, CM, RWB"
L. Acosta,Argentina,71,GK
J. Brownhill,England,71,"CM, RM"
J. Kenny,England,71,RB
Y. Bodiger,France,71,"CDM, CM"
V. Milinković-Savić,Serbia,71,GK
J. Bamba,France,71,"RM, ST, LM"
C. Adams,England,71,"ST, LM, CAM"
A. Batalla,Argentina,71,GK
S. Abdullahi,Nigeria,71,"ST, LW"
L. Fröde,Germany,71,"CDM, CB, CM"
M. Thuram,France,71,"ST, LM"
O. Estupiñán,Colombia,71,ST
A. De Sart,Belgium,71,"CM, CDM, CAM"
P. Köpke,Germany,71,"ST, RW, LW"
G. Escobar,Argentina,71,LB
J. Mæhle,Denmark,71,RB
Domingos Duarte,Portugal,71,CB
K. Bonifazi,Italy,71,CB
P. Burner,France,71,"RB, LB"
F. Diabaté,Mali,71,"RM, CF"
O. Cabezas,Colombia,71,CB
Rodrigo Becão,Brazil,71,CB
L. Sequeira,Argentina,71,"RM, ST, LM"
A. Nukan,Turkey,71,CB
J. Obita,England,71,"LB, LWB"
O. Omoijuanfo,Norway,71,ST
Bernardo,Spain,71,CB
F. Schnellhardt,Germany,71,"CM, CDM, CAM"
M. Hassen,Tunisia,71,GK
J. McGinn,Scotland,71,CM
S. Maguire,Republic of Ireland,71,"ST, LM"
M. Bolados,Chile,71,"CM, RW, RM"
P. Mwene,Austria,71,"RB, RM, RWB"
A. Sørloth,Norway,71,"ST, LW"
G. Sandoval,Mexico,71,"LM, RM"
F. Monteseirín,Argentina,71,"CB, RB"
D. Avdijaj,Kosovo,71,"LW, CAM, ST"
J. Prior,France,71,GK
T. Castagne,Belgium,71,"RM, RB"
Nélson Monte,Portugal,71,CB
T. Pachonik,Germany,71,"RB, RM"
D. Rotariu,Romania,71,RW
H. Diallo,Senegal,71,ST
E. Buendía,Argentina,71,"RM, LM"
G. Holtmann,Germany,71,"LM, LWB, LB, LW"
A. Soto,Argentina,71,LB
R. Matarrita,Costa Rica,71,"LB, LM"
C. Adjapong,Italy,71,"LM, RM, RB"
B. Özcan,Turkey,71,"CAM, LM, LW"
Nacho Vidal,Spain,71,"RB, LB"
L. Koutris,Greece,71,"LB, LM"
B. Acosta,Honduras,71,"CAM, CDM, RM, CM"
André Pereira,Portugal,71,ST
Chiquinho,Portugal,71,"CAM, CM"
O. Kolář,Czech Republic,71,GK
C. Fierro,Mexico,71,"RM, RW"
J. Scowen,England,71,"CDM, CM"
Vadillo,Spain,71,"LM, RM"
Adryan,Brazil,71,"LM, CAM"
Ademilson,Brazil,71,ST
Diogo Coelho,Portugal,71,CB
C. Paterson,Scotland,71,"CM, RB"
S. Dimitrievski,FYR Macedonia,71,GK
Camacho,Portugal,71,"RW, LW"
T. Kleindienst,Germany,71,ST
Gumbau,Spain,71,"CDM, CM, CB"
E. Ofori,Ghana,71,CM
C. Aboagye,Ghana,71,"CM, LM"
F. Costa,Italy,71,"LM, LWB"
M. Ilaimaharitra,Madagascar,71,"CDM, CM, CAM"
Nano,Spain,71,"ST, CAM"
L. Olaza,Uruguay,71,"LB, LWB"
M. Doumbia,Mali,71,"LM, CF, ST, RM"
B. Kamara,France,71,GK
S. Sparagna,France,71,"CB, CDM"
K. Mrabti,Sweden,71,"CF, CAM"
Jeong Seung Hyun,Korea Republic,71,CB
T. Ouwejan,Netherlands,71,LB
B. Garnica,Mexico,71,RM
K. Nakamura,Japan,71,GK
Jon Bautista,Spain,71,ST
Borja Lasso,Spain,71,"CAM, LM, CM"
Artur Jorge,Portugal,71,CB
O. Danchenko,Ukraine,71,"RB, RM"
S. Plavšić,Serbia,71,RM
Lisandro Semedo,Portugal,71,RW
L. Lacroix,Switzerland,71,CB
M. Møller Dæhli,Norway,71,"CAM, LM, RM"
B. Zuculini,Argentina,71,"CM, CDM"
S. Berahino,England,71,"ST, CAM"
Guillermo,Spain,71,"ST, CAM"
V. Verre,Italy,71,CM
P. Bamford,England,71,"ST, CAM"
B. Başaçıkoğlu,Turkey,71,"RW, LW, RM"
J. Nsame,Cameroon,71,ST
K. Peterson,Sweden,71,LW
A. Ateef,Saudi Arabia,71,"CDM, CM"
A. Schiavone,Italy,71,CM
T. Boyd,New Zealand,71,"RM, LM"
L. Garritano,Italy,71,"LW, CM, CAM"
J. Cevallos,Ecuador,71,CAM
I. Tajouri-Shradi,Libya,71,"LW, RW, RM"
R. López,Mexico,71,RB
R. Christie,Scotland,71,"CAM, RM"
R. Carrascal,Colombia,71,"CDM, CM, CAM"
A. Zaldívar,Mexico,71,"ST, LM"
A. Sagal,Chile,71,"ST, LM"
B. Petković,Croatia,71,ST
J. Zimmer,Germany,71,"RB, RM, LM"
Akapo,Equatorial Guinea,71,"RB, LB"
J. De Sart,Belgium,71,"CDM, CM"
A. Esiti,Nigeria,71,"CDM, CM"
Lee Chang Min,Korea Republic,71,"CAM, CM"
G. Bettini,Argentina,71,RB
L. Paqarada,Kosovo,71,"LB, LWB"
R. Gosens,Germany,71,"LM, LB"
V. Salazar,Argentina,71,"RB, LB"
A. Kamara,France,71,ST
G. Kerk,Netherlands,71,ST
K. Ehizibue,Netherlands,71,RB
S. Davis,United States,71,"CM, CDM, CAM"
S. Thioub,France,71,"LM, RM"
Nuno Santos,Portugal,71,"LW, RW"
R. Bajić,Bosnia Herzegovina,71,ST
J. Šimunović,Bosnia Herzegovina,71,CB
L. Kleinheisler,Hungary,71,CAM
Artur,Brazil,71,"CDM, CM"
G. Fofana,France,71,"CDM, CM"
P. Aquino,Peru,71,"CDM, CM"
C. Zimmermann,Germany,71,CB
R. Yaremchuk,Ukraine,71,"ST, LW"
M. Jevtovic,Serbia,71,CDM
D. Rudd,England,71,GK
C. Wickham,England,71,ST
G. Thorne,England,71,CDM
E. Bergström,Sweden,71,CB
R. Wolski,Poland,71,"CAM, CM"
Z. Gano,Belgium,71,ST
L. Krajnc,Slovenia,71,CB
C. Şahin,Turkey,71,"RM, LM"
Jota,Portugal,71,CM
B. Touré,Mali,71,"CDM, CM"
J. Pelupessy,Netherlands,71,CDM
Carlinhos,Brazil,71,CAM
J. Irvine,Australia,71,"CAM, CM, CDM"
A. Callens,Peru,71,CB
T. Knipping,Germany,71,CB
Tobias Figueiredo,Portugal,71,CB
I. Sylla,Guinea,71,"LB, LM"
R. Insigne,Italy,71,"RW, CAM"
A. Rentería,Colombia,71,"ST, LW"
K. Sema,Sweden,71,"LM, RM"
D. Fisher,England,71,"RB, LB"
J. Cooper,England,71,CB
J. Abella,Mexico,71,RB
Fábio Sturgeon,Portugal,71,"LM, RM"
G. Di Lorenzo,Italy,71,"RB, CB"
C. Fuentes,Chile,71,"CDM, CM"
A. Bjelica,Serbia,71,"LWB, LB, LM, LW"
Dani Calvo,Spain,71,CB
J. Arzura,Argentina,71,"CDM, CM"
Alex Alegría,Spain,71,ST
D. Machado,Colombia,71,"LB, LM"
Kang Hyeon Mu,Korea Republic,71,GK
L. Di Plácido,Argentina,71,"RB, RM"
A. Briançon,France,71,CB
Carraça,Portugal,71,"RB, CDM, CM"
M. Sylla,Senegal,71,ST
M. Gajić,Serbia,71,RB
L. Höler,Germany,71,"ST, RM"
G. Kvilitaia,Georgia,71,ST
J. Jugas,Czech Republic,71,CB
E. Muñoz,Argentina,71,CB
E. Zelazny,France,71,GK
M. Johansson,Sweden,71,"RB, RWB"
R. Sawyers,St Kitts Nevis,71,"CAM, CM"
Roderick Miranda,Portugal,71,CB
D. Dumić,Bosnia Herzegovina,71,CB
A. Forshaw,England,71,"CM, CDM"
B. Wright,Australia,71,"CB, RB"
E. Torres,Mexico,71,ST
J. Knudsen,Denmark,71,"LB, CB, LWB"
C. Coosemans,Belgium,71,GK
M. te Wierik,Netherlands,71,"CB, RB"
T. Barkhuizen,England,71,"LM, RM"
H. Van Der Bruggen,Belgium,71,"CM, CDM"
S. Lletget,United States,71,"CAM, CM, LM, RM"
O. Hernández,Germany,71,"LM, RM, ST"
T. Bruns,Netherlands,71,CM
A. Khalili,Sweden,71,"CAM, CM, CDM"
E. Kaçe,Albania,71,"CM, CDM"
D. Petratos,Australia,71,CAM
A. Milošević,Sweden,71,CB
J. Risdon,Australia,71,RB
C. Nyman,Sweden,71,ST
M. Bruno,Belgium,71,"RM, LM, CAM"
S. Bahoken,Cameroon,71,"ST, LW, RW"
R. Alioui,Morocco,71,ST
J. Archer,Scotland,71,GK
L. Antei,Italy,71,CB
G. Brugman,Uruguay,71,"CM, CDM"
J. Wallace,England,71,RM
Y. Chibsah,Ghana,71,"CM, CDM"
L. Jans,Luxembourg,71,RB
Ewerton,Brazil,71,"CDM, CM"
D. Jevtić,Switzerland,71,"CAM, CF, RM, LM"
M. Dijks,Netherlands,71,LB
S. Doukara,France,71,ST
F. Boulaya,Algeria,71,"CAM, RM, LM"
P. Faragò,Italy,71,"RM, CM, CAM"
C. Cisneros,Mexico,71,"LM, RM"
L. Cavallini,Canada,71,ST
L. Mugni,Argentina,71,"CAM, CM, LM"
D. Moreno,Colombia,71,"CDM, CM"
S. Martínez,Chile,71,"CDM, CM"
S. Klaiber,Netherlands,71,"RB, CM, CDM"
N. Gyömbér,Slovakia,71,CB
Son Jun Ho,Korea Republic,71,"CM, CDM"
T. Touré,Ivory Coast,71,"LM, ST, RM"
Afonso Figueiredo,Portugal,71,LB
W. Montoya,Argentina,71,"RM, CM"
J. Sambenito,Paraguay,71,"ST, CF"
A. Zhirov,Russia,71,CB
A. Tarek,Egypt,71,"CB, LB"
F. Gaibor,Ecuador,71,"CM, CAM, CDM"
J. Attamah,Ghana,71,"CB, CDM"
Alberto Benito,Spain,71,RB
S. Memišević,Bosnia Herzegovina,71,CB
G. Blanco,Argentina,71,ST
O. Haddadi,Tunisia,71,"LB, CB, LWB"
K. Schindler,Ghana,71,"RM, RB"
Matheus,Brazil,71,"CB, LB"
D. Kolovetsios,Greece,71,CB
L. Cooper,Scotland,71,CB
G. Hairemans,Belgium,71,"CAM, LW, CM"
D. Burn,England,71,CB
L. Hejda,Czech Republic,71,"CB, CDM, CM"
Fernando Canesín,Brazil,71,"CAM, RM, CF"
T. Sušić,Bosnia Herzegovina,71,"CAM, CM"
J. Kappelhof,Netherlands,71,"CB, RB"
M. Frydrych,Czech Republic,71,CB
K. McLean,Scotland,71,"CM, CDM, CAM"
M. Capuano,Italy,71,"CB, LB"
Erik Morán,Spain,71,"CDM, CM"
N. Foor,Netherlands,71,"CM, CAM"
F. Hübner,Germany,71,CB
U. Đerić,Serbia,71,ST
E. Mathoho,South Africa,71,CB
N. Bitton,Israel,71,"CDM, CB"
F. Barrientos,Argentina,71,CM
L. Sadiku,Kosovo,71,CDM
M. Michel,France,71,GK
A. Brignoli,Italy,71,GK
J. Velázquez,Argentina,71,CB
P. Franco,Colombia,71,"CB, CDM"
A. Niane,Mali,71,ST
M. Chanot,Luxembourg,71,CB
F. Calvo,Costa Rica,71,"CB, LB"
B. Sarr,Senegal,71,"CDM, CB"
J. Quiñones,Colombia,71,CB
B. Vidal,Chile,71,CB
F. Meza,Argentina,71,CB
Cafú,Portugal,71,"CDM, CM"
D. Delgado,Colombia,71,"RB, RM"
H. Yamaguchi,Japan,71,"CDM, CM"
Sergio Herrera,Spain,71,GK
Y. Gómez Andrade,Colombia,71,CB
A. Mina,Ecuador,71,CB
M. Jonjić,Croatia,71,CB
C. Fai,Cameroon,71,"RB, LB"
M. Lešković,Croatia,71,"CB, CDM"
E. Albayrak,Turkey,71,"LB, LM"
A. Oukidja,Algeria,71,GK
R. Bennett,England,71,CB
H. González,Mexico,71,GK
J. McLaughlin,Scotland,71,GK
B. Salamon,Poland,71,CB
B. Koita,France,71,"ST, RM, LM"
S. Malone,England,71,LB
F. Giefer,Germany,71,GK
J. Siebenhandl,Austria,71,GK
Escassi,Spain,71,"CB, CDM"
N. Mendez-Laing,England,71,"RW, RM"
N. Besara,Sweden,71,"CAM, RW"
J. Mensah,Ghana,71,CB
A. Tinnerholm,Sweden,71,RB
K. Mokotjo,South Africa,71,"CM, CDM"
J. Paterson,England,71,"LM, CAM, RM"
Pulido,Spain,71,CB
L. Carole,France,71,"LB, LM"
E. Kachunga,DR Congo,71,"RM, LM"
A. Gogia,Germany,71,"RW, RM"
K. Müller,Germany,71,GK
Tiago,Brazil,71,"ST, LM"
M. Tosetti,Switzerland,71,RM
S. Ameobi,England,71,"RM, LM, RW"
Cristian Herrera,Spain,71,"ST, LM, CAM"
M. Bianchetti,Italy,71,CB
R. Pucino,Italy,71,"RB, CB, RM"
K. Coulibaly,Mali,71,ST
M. Antonsson,Sweden,71,"ST, LM, RM"
T. Dingomé,France,71,"CDM, CM"
S. Andersson,Sweden,71,ST
Patrick,Brazil,71,"RB, LB"
M. Fofana,Ivory Coast,71,"LM, RM"
H. Quiñones,Colombia,71,"LB, LW"
Álex Gallar,Spain,71,"RM, LM, ST"
P. Heise,Germany,71,"LB, LM"
M. Rodriguez,Uruguay,71,"CAM, LM"
S. Palacios,Argentina,71,"RM, ST, RW"
J. Cornejo,Chile,71,LB
J. Cabezas,Colombia,71,"CDM, CM"
S. Mendoza,Colombia,71,"LM, LW, ST, CAM"
N. Pasquini,Argentina,71,"LB, CM"
E. Insúa,Argentina,71,"LB, LWB"
M. Barragán,Mexico,71,"ST, LW"
C. Pinares,Chile,71,"CAM, CM, LM"
R. Carrera,Argentina,71,"RM, RW"
Raphael Rossi,Brazil,71,CB
J. Lolley,England,71,"RM, LM"
Tang Miao,China PR,71,"RWB, RM"
Jonas,Brazil,71,CDM
Campillo,Spain,71,"CAM, LM"
Garrido,Spain,71,CDM
M. Rygaard,Denmark,71,"CAM, ST"
J. El Yamiq,Morocco,71,CB
Braga,Portugal,71,"CM, CAM"
D. Boer,Netherlands,71,GK
N. Rimando,United States,71,GK
R. Nuzzolo,Switzerland,71,"ST, LM, RM"
A. Johansson,Sweden,71,CB
J. Wiland,Sweden,71,GK
A. Cole,England,71,"LB, LM"
K. Beckerman,United States,71,"CDM, CM"
D. Cacia,Italy,71,ST
J. Olsson,Sweden,71,CB
O. Deschacht,Belgium,71,"CB, LB"
J. Speroni,Argentina,71,GK
J. Cavalli,France,71,"CAM, CM"
M. Domizzi,Italy,71,CB
J. Van Damme,Belgium,71,"LB, CB, LWB"
W. Routledge,England,71,"RM, RW, LM"
S. Padoin,Italy,71,"RB, LM, CM"
G. Pegolo,Italy,71,GK
Dorado,Spain,71,CB
A. Turan,Turkey,71,CB
U. Bulut,Turkey,71,ST
R. Hilbert,Germany,71,"RB, RWB"
F. Brienza,Italy,71,"RW, CAM, CM"
M. Gobbi,Italy,71,LB
J. Callsen-Bracker,Germany,71,CB
Bruno Alves,Portugal,71,CB
Angulo,Spain,71,ST
M. Janko,Austria,71,ST
D. Fletcher,Scotland,71,"CM, CDM"
G. Lux,Argentina,71,GK
D. Nugent,England,71,ST
A. Hutton,Scotland,71,"LB, RB"
F. Boeckx,Belgium,71,GK
O. Pérez,Mexico,71,GK
Y. Endo,Japan,71,"CDM, CAM, CM"
D. Marshall,Scotland,71,GK
A. Tziolis,Greece,71,"CDM, CB, CM"
Verza,Spain,71,"CDM, CM"
P. Toranzo,Argentina,71,"CAM, CM, LM"
J. Bottinelli,Argentina,71,CB
A. Orión,Argentina,71,GK
F. Erpen,Argentina,71,CB
M. Pavone,Argentina,71,ST
Dorca,Spain,71,"CDM, CM, CAM"
Momo,Spain,71,"LM, RM"
Dani Giménez,Spain,71,GK
M. Caligiuri,Germany,71,"CB, RB"
A. Tettey,Norway,71,"CDM, CM"
C. Marshall,United States,71,CB
L. Trałka,Poland,71,CDM
R. McCormack,Scotland,71,"ST, CAM"
C. Săpunaru,Romania,71,"CB, RB, CDM"
T. Buffel,Belgium,71,"RM, LM"
A. Nocerino,Italy,71,"CDM, CM"
Pedro López,Spain,71,"RB, RM"
M. Stoppelkamp,Germany,71,"LM, CM, RM"
B. Berisha,Kosovo,71,ST
P. Ledesma,Argentina,71,"CDM, CM"
Zheng Zhi,China PR,71,CDM
Gao Lin,China PR,71,"ST, LW, RW, LM"
T. Kessler,Germany,71,GK
Defendi,Brazil,71,CB
L. Szukała,Poland,71,CB
B. Leal,Chile,71,"CM, CDM"
C. Puggioni,Italy,71,GK
O. Skúlason,Iceland,71,CDM
N. Ortigoza,Paraguay,71,"CDM, CM"
Zapater,Spain,71,"CDM, CM"
D. Ousted,Denmark,71,GK
L. Chambers,England,71,CB
G. Gimbert,France,71,"ST, LW"
J. Spector,United States,71,CB
N. Champagne,Argentina,71,GK
P. Bardsley,Scotland,71,RB
J. Hayes,Republic of Ireland,71,"LM, RM"
Nauzet,Spain,71,GK
Xisco,Spain,71,ST
J. Dahlin,Sweden,71,GK
T. Hoogland,Germany,71,"CB, CDM, RB"
C. Jerome,England,71,ST
J. Ortiz,Argentina,71,CM
Evandro,Brazil,71,"CAM, CM"
C. Kazim-Richards,Turkey,71,ST
M. Pugh,England,71,LM
Danilo Silva,Brazil,71,"CB, RB"
O. Fink,Germany,71,"CM, CAM, LM"
J. Méndez,Argentina,71,"CM, CDM"
R. Riou,France,71,GK
I. Bangoura,Guinea,71,"ST, CAM"
M. Fraga,Mexico,71,GK
M. Madl,Austria,71,CB
M. Lacen,Algeria,71,"CDM, CM"
J. Garner,England,71,ST
D. Randolph,Republic of Ireland,71,GK
L. Bridcutt,Scotland,71,"CDM, CM"
U. Emanuelson,Netherlands,71,"CM, CDM, LB"
Ukra,Portugal,71,"RW, LW, CAM"
R. Beerens,Netherlands,71,RW
R. Shotton,England,71,"RB, CB"
P. Huntington,England,71,CB
Shikabala,Egypt,71,"LW, RM"
Sastre,Spain,71,"CM, CDM"
Rafa López,Spain,71,"CB, CDM"
G. Dorrans,Scotland,71,"CM, CDM"
B. Kısa,Turkey,71,"CM, CDM, CAM"
L. Bruins,Netherlands,71,"LM, CAM"
B. Hämäläinen,Denmark,71,LB
L. Seijas,Venezuela,71,"LM, CM"
S. Malezas,Greece,71,CB
P. Barrera,Mexico,71,RM
J. Meredith,Australia,71,LB
T. Clarke,England,71,"CB, RB"
N. Taylor,Wales,71,LB
Olmo,Spain,71,CB
Mateus,Angola,71,"LM, RM"
Feng Xiaoting,China PR,71,CB
R. De Laet,Belgium,71,"RB, LB"
Kwoun Sun Tae,Korea Republic,71,GK
Jung Sung Ryong,Korea Republic,71,GK
P. Armero,Colombia,71,"LB, LM"
Marco Rocha,Portugal,71,GK
M. Bjärsmyr,Sweden,71,CB
S. Aigner,Germany,71,RM
P. Ebert,Germany,71,"LM, CAM, RM"
J. Domínguez,Mexico,71,"CB, RB"
L. Nielsen,Denmark,71,CB
Manuel da Costa,Morocco,71,"CB, CDM"
S. Grippo,Switzerland,71,CB
M. Vrančić,Bosnia Herzegovina,71,"CM, CDM, CAM, LM"
D. Guerrero,Mexico,71,"CDM, CM, CB"
A. Luci,Italy,71,CM
L. Vitale,Italy,71,"LB, LM"
C. Gardner,England,71,"CM, CDM, CAM, LM"
Xavi Torres,Spain,71,"CDM, CM"
S. Rieks,Denmark,71,"LM, CF"
M. Samudio,Paraguay,71,LB
Z. Stieber,Hungary,71,"RM, LM"
M. Spiranovic,Australia,71,"CB, CDM"
Fernandinho,Brazil,71,"LM, RM, ST, CAM"
C. Gülselam,Turkey,71,"CDM, CM"
Iriome,Spain,71,RM
T. Elphick,England,71,CB
D. McGoldrick,Republic of Ireland,71,"ST, CAM"
Serginho,Brazil,71,"CDM, CM"
Fernando Boldrin,Brazil,71,"CAM, RM, LM"
L. Mabiala,DR Congo,71,CB
D. Marcq,France,71,"CDM, CM"
A. Wilkinson,Australia,71,CB
G. Berardi,Switzerland,71,"RB, CB, LB"
M. Beevers,England,71,CB
M. Männel,Germany,71,GK
S. Logan,England,71,RB
Kadu,Brazil,71,CB
